,xc,yc,area,box_label,imagename
256,1810.3928747177124,772.0587663650513,152.6991786876861,[10.518944  0.       26.266806  8.117533],Sample12
257,670.5563278198242,1232.4256973266604,293.21873123408295,[150.5901  200.26721 166.52255 216.58418],Sample12
258,718.6025924682617,1065.1549453735354,181.19516123144425,[200.8801    34.375103 212.32509   47.934788],Sample12
259,694.7355804443359,1112.0654563903806,163.46148549253118,[177.41554  81.54396 188.05562  94.58695],Sample12
260,1284.6315608024595,1073.1979179382324,154.94861223459884,[ 0.       42.149113  9.263122 56.246723],Sample12
261,1416.4823722839355,1033.6194849014282,536.2914720158587,[123.73339   0.      149.23135  19.23897],Sample12
262,411.52799224853516,1502.1801300048828,146.65264474367726,[149.89803 216.69916 161.15796 227.6611 ],Sample12
263,496.8263244628906,1415.935432434082,342.679402181413,[232.11668 127.13324 249.53596 144.73763],Sample12
264,419.0474166870117,1477.7658920288086,229.24555531167422,[155.6556  191.00377 170.43924 204.52802],Sample12
265,591.4599494934083,1326.6308517456055,304.87777948321315,[71.02905  38.596497 87.89085  54.665207],Sample12
266,619.6119766235353,1296.4353666305542,252.40533171157585,[100.03277     9.1250305 115.191185   23.745703 ],Sample12
267,867.0080871582031,1430.9283599853516,157.67405129224062,[ 93.289246 145.0898   104.72693  156.76692 ],Sample12
268,847.8317909240723,1460.54248046875,169.12131957989186,[ 74.13367  174.22101   85.529915 186.86395 ],Sample12
269,918.5743103027344,1328.2902221679688,147.2920531705022,[145.24513   42.473206 155.90349   54.10724 ],Sample12
270,271.16187620162964,1665.965217590332,212.1590727298317,[  8.319474 123.241455  22.004278 136.68898 ],Sample12
271,803.8892421722412,1546.5365666151047,279.89173577406467,[28.441418   2.2325304 43.337067  18.840603 ],Sample12
272,801.0538940429688,1584.7983722686768,196.31898485618882,[27.121513 41.668266 38.986275 55.92848 ],Sample12
273,799.8776483535768,1710.6396408081055,167.08578679800846,[ 26.232523 168.34215   37.522774 180.93713 ],Sample12
274,777.3809990882874,1662.690845489502,165.9557843607399,[  4.060317 120.062996  14.701681 133.3187  ],Sample12
275,150.31511688232422,1908.775188446045,147.1374565613223,[145.0169  110.9311  155.61333 122.61928],Sample12
276,137.72764587402344,1947.578598022461,446.7042286656797,[128.6042  144.47401 146.85109 166.68318],Sample12
277,70.18622207641603,2157.6994171142583,208.82790789403958,[ 63.301758 103.12958   77.07069  116.26926 ],Sample12
278,77.04773712158203,2092.7641315460205,238.49756811506813,[70.26929  37.072224 83.82619  52.45604 ],Sample12
279,75.80402374267578,2131.0227890014653,248.78084102971482,[68.31167 75.74095 83.29638 90.30463],Sample12
280,67.2342414855957,2183.182884216309,240.17523652350064,[ 59.63176 128.27234  74.83672 142.09343],Sample12
281,1426.171630859375,499.05072021484375,374.5302116181701,[137.12242 233.74545 155.22084 252.35599],Sample13
282,1444.5110702514648,458.8439331054688,826.3191469120793,[150.72539 188.88332 178.29675 216.80455],Sample13
283,1572.0723571777344,506.9153747558594,213.4969610678964,[ 27.015003 245.83075   45.12971  256.      ],Sample13
284,1247.6207504272459,670.0951309204103,283.22408763854764,[215.66449 150.22192 231.57701 165.96834],Sample13
285,1501.9651641845705,715.0813751220703,722.7695711189882,[208.88217 190.27853 235.04816 215.88422],Sample13
286,1494.6400604248047,643.9432678222656,650.8985576312989,[202.25081  119.818436 227.02931  144.0681  ],Sample13
287,1452.988136291504,651.0043258666992,1377.5145292386878,[154.6429   121.230286 191.33337  156.77837 ],Sample13
288,1398.4277801513672,655.4552879333496,1317.1039530902635,[101.944824 124.56667  134.91074  162.3439  ],Sample13
289,1481.2568740844727,670.240364074707,660.6634626004378,[187.84056 146.87186 214.67319 169.60887],Sample13
290,1435.5990524291992,737.7431793212891,978.4406734271905,[141.53146 209.45178 169.66664 242.03458],Sample13
291,1381.0251197814941,740.8440017700195,662.569293358014,[ 89.13757 215.97232 112.91267 241.71568],Sample13
292,1509.246078491211,580.7553424835205,351.63387005624827,[220.43558   59.81348  238.05658   77.697205],Sample13
293,1435.7265548706055,553.3093891143799,402.1770249032997,[145.71194   32.24705  165.74117   50.371727],Sample13
294,1514.5040283203125,629.8215217590333,378.7629971224815,[225.61646 108.2347  243.3916  127.40834],Sample13
295,1398.9133644104004,689.3224029541016,594.7147238999605,[107.205284 165.64369  130.62144  189.00111 ],Sample13
296,1398.0005149841309,717.1037673950195,533.5039821594255,[105.97411 194.95618 130.02692 215.25136],Sample13
297,1413.4550971984866,616.267463684082,213.27116499817933,[126.51316  97.60296 140.39703 110.93197],Sample13
298,1519.0546112060547,592.3436088562013,289.10938251181506,[230.17178  73.14046 247.93744  87.54676],Sample13
299,1359.5231971740725,564.7500247955322,493.04948497077567,[68.48762  42.564617 90.55878  62.935432],Sample13
300,1405.8575057983398,734.6524429321289,608.5398825241717,[112.50597 212.16919 139.20905 233.1357 ],Sample13
301,1416.6444358825684,631.1592597961427,357.30401746596914,[127.56605 110.33347 145.72282 127.98505],Sample13
302,1451.1559677124026,621.5815849304198,877.2317107416458,[156.3269   95.77491 185.98503 123.38826],Sample13
303,1497.0802917480469,535.5313882827759,609.1018174010096,[205.20087   11.7307   228.95972   35.332077],Sample13
304,1570.5762147903442,523.9275209903717,222.66724679993786,[26.97447    5.5565553 42.17796   18.298487 ],Sample13
305,1559.0920209884644,617.2998733520508,346.8187035844603,[ 14.464165  96.300964  31.719877 114.29878 ],Sample13
306,1546.2309083938599,740.8223037719728,507.0285445018381,[  0.       217.50996   20.461817 240.13464 ],Sample13
307,1593.3669605255127,645.8984680175781,425.59817892580764,[ 48.048336 123.561966  66.685585 144.23497 ],Sample13
308,1055.6689968109129,975.0680236816406,206.92000582697798,[ 24.800808 200.5473    38.537186 213.58875 ],Sample13
309,1470.5468978881836,838.5035877227783,243.93127537885448,[183.2188    63.213345 197.875     77.79383 ],Sample13
310,1426.1827545166016,905.2983627319336,350.870377458632,[137.33241 128.41714 155.0331  146.17958],Sample13
311,1453.0273513793945,778.7697496414185,547.3274562408042,[161.38583   0.      184.66887  21.5395 ],Sample13
312,1520.8301620483398,776.9436855316162,476.11097993067233,[228.72621    0.       252.93411   17.887371],Sample13
313,1712.1147689819336,999.5823669433594,307.88571545574814,[168.11023 223.03174 184.11931 240.133  ],Sample13
314,1707.3320083618164,963.5065383911133,254.22729537379928,[164.47534 187.36719 178.18867 203.64589],Sample13
315,1610.9045486450195,981.4953079223633,777.3632109877652,[ 60.88595 200.60966  88.92315 226.38095],Sample13
316,1633.9403991699219,808.5833749771118,406.10891315151815,[ 87.91845   31.434286 107.96235   49.732464],Sample13
317,1666.1538581848145,867.8086738586426,223.80429100088082,[123.296486  92.70391  137.01123  106.91344 ],Sample13
318,1646.179386138916,830.1364364624022,456.859176055179,[ 99.93293  52.0083  120.42584  72.26457],Sample13
319,1614.7011413574219,1013.3835067749023,426.9040312368888,[ 69.12879 235.28757  88.27349 255.47945],Sample13
320,1547.3111414909365,978.5606307983397,341.7054857754847,[  2.2688704 202.10822    20.353413  219.01305  ],Sample13
321,1610.4222984313965,781.9428806304933,439.123293986806,[63.96393    4.4248924 84.88067   23.460869 ],Sample13
322,1546.844916343689,787.3876266479492,665.3380742083536,[ 0.        5.226036 21.689833 33.549217],Sample13
323,2069.117654800415,867.4598999023438,532.4242531761994,[  9.757145  88.737274  32.478165 110.182526],Sample13
324,579.9265995025635,1079.493314743042,226.7837404401944,[60.883564 48.476986 74.969635 62.509644],Sample13
325,1188.0134201049805,1249.440887451172,196.85952441953125,[157.4162  219.0065  170.61064 231.87527],Sample13
326,1223.297477722168,1219.008918762207,261.83117683627637,[191.61339 187.51074 206.98157 202.5071 ],Sample13
327,1435.193016052246,1082.5370616912842,357.851442907413,[145.88593   49.9148   164.5001    67.159325],Sample13
328,1427.8119430541992,1123.6433143615725,326.63394170359237,[139.27667  91.10557 156.34721 108.18106],Sample13
329,1400.1310195922852,1028.9309749603274,175.32595300697724,[112.56037   0.      127.70167   9.86195],Sample13
330,1639.0843696594238,1230.7915725708008,485.6608851264464,[ 92.67838 196.15868 113.49036 217.42447],Sample13
331,1746.1980819702148,1106.7437705993652,288.1774711123435,[202.38023  74.58235 218.01593  90.90519],Sample13
332,1630.5612983703613,1062.0706224441526,227.26988834781517,[ 88.275604  30.197496 100.84699   45.94375 ],Sample13
333,1565.6340379714966,1113.2826805114746,463.4568709795276,[18.970175 79.404175 40.2979   99.16119 ],Sample13
334,1652.2983741760254,1237.0076446533205,189.35657527833249,[110.0469  206.49597 122.54985 219.51932],Sample13
335,1764.4129104614258,1212.1541366577146,315.8117451251019,[219.70879 180.07614 237.11703 196.23213],Sample13
336,590.6224975585938,1377.6026344299316,146.24072412843816,[ 73.0865   92.04561  84.15849 103.15966],Sample13
337,991.442626953125,1431.5542373657227,254.3972083986737,[215.86586 144.17989 231.0194  158.92859],Sample13
338,968.2355041503906,1450.645408630371,414.53213228750974,[190.51508 161.00562 209.95593 180.2852 ],Sample13
339,1189.428337097168,1365.0098609924314,219.1546588455094,[158.7767   77.84886 172.07997  92.17086],Sample13
340,1034.8671283721924,1341.6106872558596,213.57306093350053,[ 3.3836079 55.422752  18.350649  67.79862  ],Sample13
341,1091.2887077331545,1371.499698638916,287.0256963999127,[59.78337  83.036125 74.794044 99.96327 ],Sample13
342,1858.3195781707764,1422.4505615234375,498.46221352997236,[ 55.810818 131.63089   76.82834  153.27023 ],Sample13
343,1842.5359344482424,1383.8732376098633,410.56280951946974,[ 41.361183  93.76411   59.710686 113.98237 ],Sample13
344,1844.1218433380127,1400.8127784729004,263.4321289208892,[ 43.258675 114.279045  60.985012 127.34651 ],Sample13
345,796.8267526626587,1594.005470275879,152.89866357122082,[23.023779 52.440926 34.629726 63.570015],Sample13
346,794.1124429702759,1762.3573379516602,277.75391529130866,[ 18.176928 218.62566   34.04796  234.08902 ],Sample13
347,831.8633480072021,1556.743420600891,199.8726299075133,[56.840565 14.601177 70.88613  26.885664],Sample13
348,1102.3629913330078,1572.9406089782715,208.42351897805932,[71.80911  30.053768 84.91687  43.82745 ],Sample13
349,1250.209732055664,1708.2899475097656,355.9897721512243,[217.20465 163.4268  235.21481 181.15309],Sample13
350,1482.3824996948242,1633.0395965576172,282.80022110813303,[194.2665   89.33393 210.4985  104.74526],Sample13
351,1638.5728340148926,1669.4007263183594,245.34809176018464,[ 95.582825 125.71155  109.56284  141.0899  ],Sample13
352,1631.0896377563474,1732.7042922973633,288.32691785646597,[ 88.033104 187.6653   102.14617  205.74329 ],Sample13
353,1565.4444370269775,1543.9401626586914,372.0085789508303,[18.925438  0.       39.963436 15.880325],Sample13
354,1011.8623886108397,1930.6523056030276,281.9598148462828,[235.95123 130.77177 251.77354 146.53284],Sample13
355,1076.068780899048,1875.393398284912,197.73683025399802,[45.559566 76.84065  58.577995 89.946144],Sample13
356,1255.1634750366209,1866.2240238189695,424.3940656756168,[222.84421   62.693714 239.48274   85.75433 ],Sample13
357,1349.4186496734621,1803.4837098121645,239.81770111938027,[62.278645  4.136277 76.558655 18.831142],Sample13
358,2463.7979583740234,2680.9399299621577,154.59595793229528,[154.3588  114.93245 165.23712 126.94741],Sample13
359,1096.1124820709226,175.8868637084961,1052.094386129931,[ 55.53034  160.98929   88.694626 190.78444 ],Sample14
360,1084.4350681304934,156.2236785888672,261.8143156910083,[ 52.76697  148.71036   68.103165 163.737   ],Sample14
361,1764.6306381225586,190.50428771972656,772.6944990712218,[216.17099 176.09851 241.09029 204.91006],Sample14
362,1712.2342681884766,186.65624237060547,127.49087772518395,[170.95082 181.64522 181.51772 191.66727],Sample14
363,1395.3812217712402,434.01920318603516,449.92195437441114,[105.2901  167.89894 125.47234 188.13947],Sample14
364,1701.3366394042969,385.35423278808594,2049.943688244559,[143.88957  106.503235 186.7837   152.20523 ],Sample14
365,1601.9433250427246,397.3721160888672,1385.1759705827574,[ 48.028053 123.0674    83.8586   159.67683 ],Sample14
366,1693.9819946289062,305.69060325622564,561.0859550500754,[145.3016    39.548164 170.66238   59.833042],Sample14
367,1807.7169351577759,401.4102478027344,947.5132955802836,[  2.1688023 129.04834    29.265068  161.77216  ],Sample14
368,1805.5935819149015,313.130952835083,400.55153548746597,[ 4.5410075 47.148136  22.646156  67.11377  ],Sample14
369,963.8543701171876,717.685173034668,465.771851324942,[185.87907 195.06921 205.82967 216.30113],Sample14
370,923.8601455688477,745.4336471557617,1845.34523800225,[133.86989 213.42093 177.8504  253.44637],Sample14
371,1084.424976348877,705.322509765625,3194.1939631400164,[ 32.03071  166.1856    88.819244 220.45943 ],Sample14
372,1148.4656791687014,710.765007019043,2324.999223647057,[102.14977 173.78937 146.78159 223.74065],Sample14
373,1040.8772926330566,709.3922424316406,1730.7927707629278,[  0.       172.99203   33.754585 221.79245 ],Sample14
374,1407.8990325927734,620.194766998291,385.8787825382314,[118.17445   99.25969  137.62361  117.129845],Sample14
375,1309.6551494598386,534.8639216423035,324.04300301068,[21.804626  13.6626425 37.505672  32.0652   ],Sample14
376,1392.539852142334,700.0542221069336,512.494407845079,[101.22423 177.71065 123.85548 198.3978 ],Sample14
377,1310.572198867798,723.0941696166992,322.54651818430284,[ 21.013638 203.57745   40.13076  218.61089 ],Sample14
378,1636.5676155090332,687.2995300292969,1256.3938431332356,[ 83.87883 157.52608 117.2564  193.07298],Sample14
379,1711.7695388793945,694.9936218261719,2242.5458887708373,[151.6918  160.68288 199.84727 205.30437],Sample14
380,1553.6220874786375,736.9724731445312,1815.9937688203063,[  0.       200.42026   35.244175 249.52469 ],Sample14
381,1611.0641746520996,520.2140474319458,324.901029993096,[66.24299   0.       83.88536  16.428095],Sample14
382,1694.971794128418,716.0579833984375,1038.5099077736959,[142.89278 188.89798 175.05081 219.21799],Sample14
383,1707.9109115600586,528.2875251770021,1470.8516623076284,[150.50697   0.      193.31485  32.57505],Sample14
384,1904.0990753173828,675.6438980102539,535.0793005165178,[100.3249  153.24542 123.87325 174.04237],Sample14
385,1844.319959640503,585.8866729736327,248.20223378035007,[44.870354 66.581184 59.769566 81.19216 ],Sample14
386,1826.6409168243408,574.8251266479492,151.58849052735604,[28.842957 57.307762 40.438877 68.34249 ],Sample14
387,1811.2530345916748,737.0354537963867,1195.8898743729226,[  0.      210.39993  38.50607 239.67097],Sample14
388,2091.3167552948003,748.1834335327147,173.90418154053623,[ 35.94566 231.15993  50.68785 241.20694],Sample14
389,873.3243255615234,826.4113178253174,1027.9635435510427,[ 90.274765  42.384106 120.373886  74.43853 ],Sample14
390,1198.0462493896484,833.782247543335,517.2765537529485,[162.8489    55.226818 185.24359   76.33768 ],Sample14
391,1221.2996673583984,889.4680099487305,323.7339699016884,[188.97926 112.7923  205.62007 130.14372],Sample14
392,1178.851188659668,861.4020690917969,1222.1856544890907,[137.57838   76.71027  172.124    110.093864],Sample14
393,1118.4439735412598,941.8839416503906,262.31931399554014,[ 86.31072  166.78775  102.577225 180.98013 ],Sample14
394,1174.1067810058596,855.8337860107422,676.5820738328621,[137.14467   75.769226 163.0689    99.898346],Sample14
395,1465.3088607788086,952.5151596069336,1053.1454952091444,[169.51329 168.85823 201.10443 200.17209],Sample14
396,1482.9249877929688,909.5259399414062,1789.1924913274124,[181.44832 121.67262 224.40166 161.37926],Sample14
397,1294.3305130004885,780.0867738723755,746.6732541938836,[ 0.        0.       28.661026 24.173548],Sample14
398,1400.9608039855955,1011.5775299072266,876.7165204251651,[104.49972 231.15506 137.42189 256.     ],Sample14
399,1526.5982131958008,809.0826215744019,644.7587171517953,[237.19643   25.303774 256.        56.86147 ],Sample14
400,1704.4368896484375,981.9980621337892,2387.7722099721427,[143.87933 190.67519 192.99445 237.32094],Sample14
401,1704.5275421142578,940.0674667358397,2014.709481169004,[147.30939 149.37593 189.7457  194.759  ],Sample14
402,1721.3667373657227,820.0841751098633,1241.934581777081,[169.2461    33.903572 201.48738   70.26478 ],Sample14
403,1719.0011596679688,887.3967056274414,2239.176828868221,[158.16484  97.80217 207.83748 140.99124],Sample14
404,1568.3936867713928,1007.3501052856444,1208.3472214397625,[ 15.260236 222.71864   49.527138 255.98157 ],Sample14
405,1721.7428359985352,852.1567611694336,1570.9500072228257,[163.31987   67.523834 208.1658   100.78969 ],Sample14
406,1775.8693771362305,797.0679640769957,1621.2046865109005,[223.73875     5.1971884 256.         52.93874  ],Sample14
407,1919.6008949279785,984.412567138672,843.2521575212013,[114.41486 201.50905 140.78693 231.31609],Sample14
408,1935.8138275146484,938.824836730957,762.9415127355604,[131.17326 156.80983 156.45439 184.83984],Sample14
409,1846.8317222595213,975.9312744140624,1379.3130425219424,[ 36.886513 189.73654   72.77693  226.126   ],Sample14
410,1842.1339797973635,819.6989307403564,2641.2016180020873,[23.303848 28.038769 76.96411  75.35909 ],Sample14
411,1906.3747024536133,913.9872970581056,1188.5609070549253,[ 95.4601  131.18231 133.2893  160.79228],Sample14
412,1950.2584228515625,963.9399185180664,292.87123498506844,[150.51715 187.55563 165.9997  204.3242 ],Sample14
413,2020.811584472656,914.0394134521484,2683.3343041725457,[201.62317 122.31146 256.      169.76736],Sample14
414,2027.770896911621,952.8928451538086,1603.1103142921347,[215.5418  166.05879 256.      203.7269 ],Sample14
415,2081.4522275924687,925.1288604736328,2395.105705637019,[ 10.386316 132.22028   56.51814  182.03745 ],Sample14
416,2138.001041412353,1005.0121612548828,1661.946355899563,[ 69.18074 218.02432 110.82134 256.     ],Sample14
417,622.4459686279298,1077.637565612793,1034.9315735185519,[ 94.869156  38.04402  126.02278   69.23111 ],Sample14
418,600.9196395874022,1102.8428325653076,1420.2247606344754,[ 69.09046   61.877483 108.74882   95.80818 ],Sample14
419,636.8906784057617,1265.5907745361328,1253.6220760191788,[104.36977 227.18155 145.41159 256.     ],Sample14
420,878.3904037475586,1255.0208206176758,708.7878847413231,[ 96.124374 219.52051  124.65643  242.52113 ],Sample14
421,1186.4842300415041,1265.4882736206055,524.1337761061732,[150.30917 231.65038 174.65929 251.32617],Sample14
422,1484.5185928344727,1104.5949821472168,787.2554058156676,[190.51897  67.52126 218.51822  93.6687 ],Sample14
423,1394.0618743896484,1049.6585364341736,456.9937364466023,[103.4698    15.858527 124.653946  35.458546],Sample14
424,1348.7819576263428,1062.1403388977049,1229.8250254866145,[52.048504 20.799675 85.51541  55.481003],Sample14
425,1349.249782562256,1172.4921417236328,567.6577137189453,[ 57.343834 137.55292   81.15573  159.43137 ],Sample14
426,1698.291374206543,1230.9687042236328,2118.9241866599773,[139.07205 185.13539 185.5107  228.80202],Sample14
427,1583.1515045166016,1186.3560943603516,846.8470479408279,[ 31.998962 149.33038   62.304047 175.3818  ],Sample14
428,1604.798427581787,1241.0137405395508,1367.8802814913215,[ 49.208733 200.49158   88.38812  233.5359  ],Sample14
429,1722.9543838500974,1083.748519897461,1981.8559094488155,[167.27823   35.691612 206.63054   83.80543 ],Sample14
430,1721.426010131836,1042.6488189697266,2143.854273803532,[157.93663    0.       212.91539   37.297638],Sample14
431,1596.0601501464844,1037.8225564956663,1026.1796150355076,[42.6482    0.       77.4721   27.645113],Sample14
432,1943.873291015625,1120.145244598389,1755.8231728908138,[131.45107  75.66489 172.29552 116.6256 ],Sample14
433,1895.6326484680176,1090.4776382446291,761.7182305078023,[ 90.44974   53.06031  116.81556   79.894966],Sample14
434,1954.2842330932615,1248.8906936645508,1243.5202678584028,[145.28801 207.62228 179.28046 242.1591 ],Sample14
435,2029.773811340332,1045.991924285889,1684.752069986076,[219.54762   0.      256.       43.98385],Sample14
436,2122.6436977386475,1107.0588073730466,2318.160479333892,[ 50.447643  60.091896  98.83975  106.02572 ],Sample14
437,2210.096580505371,1220.8466033935547,1620.1210564197975,[142.41347 177.27882 181.7797  216.41438],Sample14
438,2072.8107299804688,1070.3349227905271,2519.593259613961,[ 0.       21.94831  49.62146  70.721535],Sample14
439,2144.548038482666,1242.8157806396484,1713.21422314737,[ 77.8296  197.02971 115.26648 240.60185],Sample14
440,2178.8428192138667,1254.5530014038084,2085.661998017691,[109.66316 207.00209 152.02248 254.10391],Sample14
441,2129.1842651367188,1225.2277069091795,250.07569813728333,[ 73.95184 193.64241  88.41669 208.813  ],Sample14
442,2130.150417327881,1187.5636901855466,274.75979593209917,[ 74.49558 155.64047  89.80525 171.48691],Sample14
443,2189.39253616333,1109.472303390503,2159.5883049408153,[119.30059   62.074535 163.48448  108.87007 ],Sample14
444,2282.075584411621,1133.3120460510256,129.69062926562037,[228.927   104.07208 239.22417 114.55201],Sample14
445,686.6964263916017,1465.2633819580078,1208.484387377277,[159.81651 166.1195  189.57634 204.40726],Sample14
446,843.8226947784424,1504.9764862060547,764.9795278842794,[ 63.15433 210.95343  88.49106 238.99954],Sample14
447,874.7373962402344,1445.172103881836,614.7746853530408,[ 96.164856 151.79149  117.30994  178.55272 ],Sample14
448,991.7773666381836,1286.4129137992861,227.50781582731,[216.04973    0.       231.505     12.825828],Sample14
449,1137.3249092102049,1290.1260495185852,215.88164952326767,[106.43881     3.3190222 120.211006   16.933077 ],Sample14
450,1268.583755493164,1377.007396697998,683.5281564525793,[233.16751  83.16714 256.      110.84766],Sample14
451,1157.877555847168,1283.8138906955721,156.30731533696962,[125.31918     0.        142.43593     7.6277814],Sample14
452,1616.0764808654785,1324.3774471282961,1550.608380992635,[60.862083 25.214046 99.29088  63.540848],Sample14
453,1955.2430114746094,1424.8233261108398,1226.098416642286,[147.54254 126.4026  178.94348 163.24405],Sample14
454,1993.244041442871,1484.9453735351562,1890.560004812665,[181.41493 182.19595 221.07315 227.6948 ],Sample14
455,1867.6331176757806,1519.011833190918,328.37505630450323,[ 67.05336  230.47043   84.212875 247.55324 ],Sample14
456,1907.796127319336,1475.7695846557615,381.21461176453164,[107.3443   185.6233   124.247955 205.91586 ],Sample14
457,2248.279579162597,1344.3169021606445,878.2958189141938,[186.50853  49.43093 214.05063  79.20287],Sample14
458,2075.531816482544,1335.3776416778564,172.60337016805718,[21.27106  49.495094 33.792572 61.26019 ],Sample14
459,2071.457572937012,1361.970703125,424.1491938435938,[13.289078 72.53141  33.62607  91.409996],Sample14
460,2266.690216064453,1493.9860229492188,302.62988314032555,[210.23312 206.03937 227.14731 221.93268],Sample14
461,2171.4568901062007,1359.8557472229006,1186.5416434258805,[107.58572   62.236374 139.32806   97.47512 ],Sample14
462,2277.577865600586,1294.8376083374026,1200.3429093328305,[210.51251    0.       248.64322   29.675217],Sample14
463,2053.7041692733765,1428.8826217651367,184.82377035779064,[  0.       141.93506   11.408339 155.83018 ],Sample14
464,2053.9712200164795,1309.9081792831419,238.7301404096579,[ 0.       21.185415 11.94244  38.630943],Sample14
465,2448.148410797119,1464.6332092285156,1414.4511751087848,[124.91686 167.21202 163.37996 202.0544 ],Sample14
466,2351.603544235229,1405.4610443115234,282.13724009983713,[ 39.989204 117.26849   55.217884 133.6536  ],Sample14
467,2401.1159553527827,1468.2937240600586,230.667362713837,[ 90.41509 180.7854  103.81682 195.80205],Sample14
468,2977.100456237793,1390.2276916503906,2045.268816609867,[139.56305  87.52545 182.63786 132.92993],Sample14
469,842.014575958252,1677.2053604125974,287.81102910859045,[ 66.32662 132.91772  81.70253 149.493  ],Sample14
470,1151.6810646057131,1740.219123840332,912.6892958435927,[112.61132 190.06427 142.75081 218.37398],Sample14
471,1135.3002243041992,1710.3846282958984,1475.5205296520144,[ 93.59396 154.62346 129.00648 194.1458 ],Sample14
472,1956.8236465454104,1601.650592803955,1788.989443454775,[144.76532   44.395546 184.88197   86.90564 ],Sample14
473,1928.5304260253906,1697.2174224853516,1414.4336011782289,[117.10896 143.9673  155.95189 178.46754],Sample14
474,1988.239891052246,1697.8724670410156,1150.457348005846,[177.7378  147.23654 214.74199 176.50839],Sample14
475,2014.1585083007806,1625.0400657653809,286.5444049986545,[214.6144   80.63466 229.70262  97.44547],Sample14
476,1970.9155044555664,1715.1539840698242,257.75659608771093,[171.41864 171.59593 186.41237 186.71204],Sample14
477,1970.4712142944336,1754.8976516723633,264.1853430143092,[170.62868 211.48083 186.31375 226.31447],Sample14
478,2014.9399337768555,1775.064567565918,1563.7313009498175,[201.01819 222.12914 244.86168 256.     ],Sample14
479,1876.911434173584,1543.7090167999268,527.0937587775115,[ 69.35915    0.       100.463715  15.418034],Sample14
480,2217.218147277832,1755.5001220703125,2302.076352748554,[144.964   196.75072 193.47229 242.24953],Sample14
481,2064.0784668922424,1542.9186716079712,309.9813529108724,[ 6.1324816  0.        26.024452  13.837343 ],Sample14
482,2554.2389450073238,1569.0109062194824,161.29974138876426,[244.47789   27.070309 256.        38.951504],Sample14
483,2704.556911468506,1582.1991233825684,2337.320102575177,[120.7732   22.63649 168.34062  69.76176],Sample14
484,2734.894157409668,1626.395076751709,1983.3628158149081,[153.61143   68.13205  196.17688  112.658104],Sample14
485,2700.3610000610347,1660.4815063476562,1922.9251267537475,[118.83136  103.159485 161.89064  145.80353 ],Sample14
486,2658.450981140137,1666.517333984375,355.4415418850258,[ 89.19395  121.91002  107.708015 139.12465 ],Sample14
487,2683.3205451965327,1691.0119934082031,178.97105527576062,[116.44126 149.4487  130.19983 160.57529],Sample14
488,2703.6114501953125,1718.6349792480469,210.02625283040103,[136.44121 176.28949 150.7817  188.98047],Sample14
489,2739.8780364990234,1723.4604187011719,232.277791980654,[172.72725 180.37042 187.02882 194.55042],Sample14
490,2875.9650440216064,1700.5448837280273,1415.727653164824,[ 40.41547 147.39204  79.51462 181.69772],Sample14
491,896.2361907958984,1925.4871826171875,528.3560027107596,[117.39421  122.341156 139.07817  144.63321 ],Sample14
492,871.2680358886719,1857.1989097595213,998.2111338896212,[ 86.80699  50.98562 119.72908  79.4122 ],Sample14
493,889.3486709594728,2028.3411178588867,492.4339519494678,[111.319016 225.14952  131.37833  247.53271 ],Sample14
494,888.1412582397461,2008.9363861083984,527.6657245266251,[109.1452  205.96146 131.13731 227.91132],Sample14
495,856.554573059082,1807.4436287879944,579.238176967483,[ 76.51559    4.394885 100.59356   26.492373],Sample14
496,931.9224243164062,1806.7474403381348,1540.45771973324,[139.16478   0.      188.68007  29.49488],Sample14
497,1368.2060813903806,1894.015338897705,1502.5125256870526,[ 70.83909   81.49176  105.573074 122.53892 ],Sample14
498,1397.885898590088,1809.849740982056,1490.469303053309,[ 98.07949    0.       137.6923    35.699482],Sample14
499,2009.0637130737305,1845.7637577056885,2296.018578307412,[193.028     30.869099 241.09943   76.65842 ],Sample14
500,1941.8174057006838,1863.720453262329,343.9853436349076,[141.30826   62.675007 158.32655   80.7659  ],Sample14
501,1914.545970916748,2033.624610900879,448.71969248808455,[112.74375 231.2357  132.34819 252.01352],Sample14
502,1926.0832824707031,1866.501371383667,520.5359688046154,[123.05199   63.716084 145.11458   85.28666 ],Sample14
503,1914.1645622253416,2012.5530319213867,282.0310836326098,[114.23269 212.69098 130.09644 228.41508],Sample14
504,1912.4499282836914,1994.79736328125,441.5024593635462,[111.28055 191.8824  129.61931 213.71233],Sample14
505,2159.6346168518066,1950.9777450561526,1323.2926969098626,[ 93.03089 142.16054 130.23834 175.79495],Sample14
506,2217.8369522094727,1819.8248209953308,1922.4728532149454,[147.13985    7.605933 192.53406   48.04371 ],Sample14
507,2202.220947265625,1816.4506480693815,1880.5004303291207,[133.35658     2.9455428 175.08531    45.955753 ],Sample14
508,2719.3002319335933,1994.340805053711,1544.760488530621,[139.84695 183.48608 178.75351 221.19553],Sample14
509,2643.723659515381,1902.8884239196775,2656.965574118949,[ 56.89148   87.085884 110.55584  134.69096 ],Sample14
510,2946.4762649536133,1906.7666969299319,2081.788342615473,[106.96387  93.5926  153.98866 135.9408 ],Sample14
511,2858.185733795166,1937.3728103637693,306.35233766864985,[ 33.522984 137.51418   50.848484 153.23145 ],Sample14
512,2831.2018439769745,1897.0872383117678,406.3536770734208,[  4.887277  96.19357   25.51641  113.9809  ],Sample14
