,xc,yc,area,box_label
53,1059.7071056365967,1953.3348770141602,360.4642132270965,[ 26.694168 152.36188   44.720043 170.30788 ]
54,1062.7508401870728,1846.8264045715332,404.0624126271723,[29.783987 44.655952 47.717693 64.99686 ]
55,1867.606544494629,1981.5037231445312,243.82967192865908,[ 68.03658  182.4501    83.176506 196.55734 ]
56,2507.5389862060547,2040.4299545288086,357.22856189962476,[192.97249 240.85991 214.10548 256.     ]
57,2530.485694885254,1870.9621696472168,137.13699434360024,[221.67247   73.009544 231.29892   84.914795]
58,2737.299026489258,1965.0725860595703,597.7339096684009,[165.26    161.65512 189.33806 184.49005]
59,2775.9716262817383,2040.8308715820312,202.33533189631999,[209.54533 242.02771 222.39792 255.63403]
60,2790.052047729492,1845.1744861602783,313.3719265605323,[222.38792   44.07848  237.71617   62.270493]
61,476.39579010009766,2145.703483581543,253.30404701083899,[212.87503  90.30822 227.91655 105.09875]
62,892.8362007141113,2097.8470935821533,350.3561033074802,[116.62348   40.294086 133.04892   59.4001  ]
63,911.6238861083984,2270.413887023926,930.4159246338531,[127.92958 208.55057 159.31819 236.2772 ]
64,902.0878601074219,2251.928108215332,268.1432717596181,[126.23784 196.39989 141.93788 211.45633]
65,1040.0780798196793,2169.687023162842,659.432580007604,[  2.508815 110.46941   29.647345 132.90463 ]
66,1034.6538000106812,2131.1649055480957,578.6219266435801,[ 0.      70.69574 21.3076  95.63407]
67,1868.4258651733398,2147.967197418213,620.0645054451888,[ 64.02925  88.44729  88.82248 111.48711]
68,2831.9867758750916,2164.9765968322754,283.8999955287727,[  7.8708334 109.23896    24.102718  124.71423  ]
69,931.5896759033203,2467.040512084961,1655.8296238882467,[142.45322 144.40811 184.72614 181.67291]
70,910.7431411743164,2410.174140930176,1104.2984573647846,[126.0968   90.57306 159.38948 121.77522]
71,912.1644477844238,2354.5341291427612,1551.814014906704,[124.632195  31.667685 163.6967    69.40057 ]
72,1054.393946647644,2415.6831550598145,867.1133247549733,[ 14.961588  98.57699   45.826305 124.78932 ]
73,1045.3013982772827,2445.4576110839844,469.8478108244599,[ 11.728624 130.29628   30.874172 152.61894 ]
74,1045.339068889618,2392.2419929504395,458.35691666719504,[11.427524 77.736015 31.250614 98.74797 ]
75,1053.6328172683716,2313.818922638893,178.1366339082615,[23.978502   3.0826733 35.287132  16.555172 ]
76,1718.1984405517578,2313.156384706497,149.75341526442207,[176.45828     3.6568007 187.9386     14.655969 ]
77,1967.646240234375,2523.4579467773438,394.14758422225714,[166.2671  209.9837  185.02538 228.93219]
78,2491.491943359375,2314.602222442627,288.53513017320074,[179.44022     2.6672268 195.54367    18.537218 ]
79,2951.904983520508,2393.9237060546875,475.7055380009115,[126.02962   78.96133  145.78035  100.886086]
