,xc,yc,area,box_label
0,1409.9189949035645,500.3973846435547,600.5662484166678,[118.01328 232.79477 141.8247  256.     ]
1,1402.934284210205,481.5072021484375,407.00757697271183,[112.740974 216.49173  133.1276   234.52267 ]
2,1307.5638551712036,632.2471961975098,474.1249419097585,[ 17.237192 109.79911   37.89052  130.69528 ]
3,1477.8787994384766,716.8950958251953,1649.2592454403639,[176.08315 186.90204 219.67445 222.88815]
4,1316.720329284668,756.3026580810547,348.8354664319195,[ 28.107239 235.23303   45.33342  253.37228 ]
5,1472.8351211547852,745.1766738891602,1357.3108968266752,[172.68422 217.24506 212.98602 249.10829]
6,1449.5908660888672,696.3714218139648,1507.8392722238787,[151.26599 164.84686 187.91574 203.89598]
7,1472.7980422973633,610.3543472290039,325.52770676999353,[184.48242  89.62279 201.11366 107.08591]
8,1482.427360534668,689.6478271484375,1047.4064395595342,[187.0717  161.63312 217.78302 193.66254]
9,1405.3075485229492,652.8413314819336,1884.6815712081734,[106.57828 116.83856 144.03682 164.8441 ]
10,1430.397720336914,753.9330444335938,1002.9576516151428,[133.68483 227.86609 167.11061 256.     ]
11,1390.3186264038086,520.8964719772339,388.53299006499583,[100.48142    0.       120.15583   17.792944]
12,1481.6231842041016,665.9644088745117,814.0809872397222,[188.28293 139.75946 214.96344 168.16936]
13,1438.7473449707031,565.1999912261963,469.327691184124,[148.91675  42.34228 168.57794  64.0577 ]
14,1605.2040901184082,725.9816818237305,129.13651249569375,[ 64.386856 208.41008   74.021324 219.55328 ]
15,1246.1907043457031,901.0446929931641,178.74591996520758,[216.06995 126.79524 228.31146 139.29414]
16,1398.170539855957,838.7338485717773,1054.883850370068,[102.155014  55.265785 134.18607   86.20191 ]
17,1412.293025970459,817.0114002227783,660.543408421363,[120.057106  36.54525  144.52895   61.47755 ]
18,1436.1604614257812,794.0320053100586,836.5776926886756,[142.66292   11.590496 169.658     40.473515]
19,1290.7524178028107,817.4426860809326,255.66426299805607,[ 3.395945 41.80722  18.10889  57.07815 ]
20,1368.186996459961,798.5547733306885,528.5381063043606,[76.79805  19.940708 99.57594  41.16884 ]
21,1408.425449371338,774.7055253982544,290.43613006894884,[118.848595   0.       138.0023    13.411051]
22,1528.3664321899414,827.9340877532959,368.98598818149185,[240.73286   49.092632 256.        70.77554 ]
23,1702.2227935791016,954.1873016357422,201.9943037610501,[159.51031 179.68575 172.93527 192.68886]
24,1755.2493743896484,825.598762512207,113.4086250490509,[214.7138    52.468384 223.78494   62.72914 ]
25,1541.4926323890686,828.2411441802979,220.34898138887002,[ 0.       51.54865  10.985265 68.93364 ]
26,961.7257080078125,1273.466941833496,273.5050035235472,[184.50359 242.93388 202.94783 256.     ]
27,986.9292144775391,1228.926872253418,238.1134290941991,[211.9289  197.4901  225.92953 212.36365]
28,1391.087532043457,1118.267692565918,268.61368918186054,[104.28985   85.565674 117.885216 102.96971 ]
29,1403.3622703552246,1209.492446899414,537.2067645723,[113.193825 173.40376  133.53072  197.58113 ]
30,1391.7295837402344,1046.748851299286,565.4858189779334,[101.16093   10.476619 122.29824   35.021084]
31,1587.3497219085693,1224.899024963379,495.2262922693626,[ 41.48888  189.44955   61.210564 212.3485  ]
32,1592.7305068969727,1144.4045295715332,241.18471840198617,[ 49.501648 113.103096  63.959366 127.70596 ]
33,1554.960042476654,1052.3563251495361,830.2770488212846,[ 5.646571 13.829742 32.273514 42.882908]
34,1553.4035341739655,1083.2621059417725,876.9760221366741,[ 3.1697183 44.88178   31.63735   73.64243  ]
35,908.0043716430664,1411.850814819336,288.63728709099814,[132.17534  123.687225 147.8334   140.0144  ]
36,962.1626663208008,1284.1505317687988,162.25953422684688,[185.94003    0.       202.3853     8.301064]
37,1126.0871772766113,1508.9657363891602,351.7130724763265,[ 92.93882  220.35245  111.235535 237.57903 ]
38,1261.1660614013672,1335.8207988739014,564.7140469774604,[226.5772    43.589245 247.75493   68.05235 ]
39,1717.5084609985352,1355.412441253662,492.02128624508623,[169.42857  66.13451 193.58835  84.69038]
40,1613.0384998321533,1429.5813064575195,2007.474482030666,[ 52.33511 130.16856 101.74189 168.99405]
41,1603.5784549713135,1427.4511337280273,1005.5850439828937,[ 52.831905 131.4624    82.325005 163.43987 ]
42,1968.1835403442383,1485.7380676269531,212.32730855979025,[169.55205 198.79477 182.81503 212.68137]
43,1867.9681587219238,1350.9867248535156,533.0614747703075,[65.147125 59.71524  86.78919  82.25821 ]
44,729.3873519897461,1773.4211883544922,330.9543878394179,[208.553   229.05731 226.22171 245.78506]
45,742.0280456542969,1749.7296752929688,181.89707372151315,[223.48926 207.76915 236.56683 219.6902 ]
46,837.1256923675537,1587.407850265503,218.34075812292576,[62.48634  44.262173 75.765045 58.553528]
47,844.1138381958008,1550.8632898330688,166.7620004484197,[70.26133   8.800449 81.96635  20.92613 ]
48,1249.6783142089844,1777.559829711914,337.7692932188511,[216.80829 233.04787 234.54834 250.0718 ]
49,1244.9427108764648,1684.4540176391602,357.33031135308556,[212.5038  138.96034 229.38162 157.9477 ]
50,1418.1758880615234,1577.6451930999756,463.61531212739646,[128.55943   30.688232 147.79234   52.602154]
51,1359.397331237793,1746.019157409668,479.4240146735683,[ 69.40572 199.09517  89.38894 220.94315]
52,1391.1865234375,1664.599494934082,563.9382474280428,[ 98.47602  118.42734  123.897026 138.77165 ]
53,1378.37446975708,1692.166160583496,299.85834745841566,[ 91.04572 147.0906  105.70322 165.24171]
54,711.6087188720703,1801.8272432088852,212.17767498688772,[193.49129    2.311381 205.72615   17.343105]
55,1258.6975860595703,1829.913372039795,202.89584001526237,[227.96121   31.40379  241.43396   44.422955]
56,1254.7151565551758,1803.760267496109,346.6531896714587,[221.36691     3.4603944 240.0634     20.06014  ]
57,1352.2094459533691,1854.417724609375,281.174674969865,[64.924446 53.88835  79.494446 70.9471  ]
58,1349.0939254760742,1933.7154541015625,440.4753751717508,[ 58.9457  131.87393  79.24215 151.55698]
59,1352.341064453125,1798.154402256012,183.51207876800618,[65.94668    0.        78.73545   12.3088045]
60,1543.6271423101425,1990.481201171875,259.6084327986755,[  0.65475535 190.29561     14.599529   206.6668    ]
61,1570.9799728393555,1875.6583557128906,200.168229980045,[28.918728 76.53144  41.041218 90.78527 ]
62,1317.9440536499023,2149.440326690674,489.62813720398117,[ 27.977936  90.244774  47.91017  112.63588 ]
63,1317.3525686264038,2215.023422241211,367.02639773039846,[ 28.368715 157.84839   46.336422 176.19846 ]
64,1307.9769802093506,2128.4239044189453,209.3185183899477,[21.485016 73.43965  34.468945 87.40816 ]
65,1305.175142288208,2191.282989501953,195.25902609759942,[ 18.586582 136.89658   31.763702 149.6694  ]
66,851.0488510131836,2415.21053314209,734.7168175301049,[ 69.717926  98.43021   96.379776 123.99086 ]
67,1368.186508178711,2340.7075242996216,259.61924498406006,[81.12601  28.6228   95.24701  44.792248]
