,xc,yc,area,box_label
0,1465.4118423461914,39.73701763153076,953.2721780415159,[171.62546   23.555536 199.19823   55.9185  ]
1,1476.3260879516602,505.7985076904297,245.4313166323118,[187.67024 243.59702 204.98193 256.     ]
2,1444.4890213012695,386.0734634399414,738.6020893331151,[152.2345  116.09621 176.74355 144.05072]
3,1331.4995384216309,507.67303466796875,141.88299522735178,[ 44.65108  247.34607   58.347996 256.      ]
4,1377.0258026123047,501.74280548095703,732.1812489638105,[ 80.50972  235.48561  113.541885 256.      ]
5,1097.7318534851074,590.2864990234375,299.8582067610696,[64.768654 70.86481  82.69505  85.70819 ]
6,1272.7537231445312,705.4948272705078,270.1618068292737,[241.50745 185.27574 256.      201.71391]
7,1378.5002784729004,733.1700897216797,1505.305352032883,[ 78.290535 203.49863  118.71002  238.84155 ]
8,1459.3728637695312,686.6080932617188,680.6201753094792,[166.62743 162.26178 192.1183  186.9544 ]
9,1386.291618347168,629.7883605957031,1428.0120353214443,[ 88.47012  98.80289 124.11311 136.77383]
10,1399.0953330993652,657.3686218261719,1234.7515821342822,[101.32563 128.97246 136.86504 161.76479]
11,1404.1009407043457,714.3109893798828,770.377992444206,[110.508965 189.14403  137.69292  215.47795 ]
12,1470.4122467041016,530.085283279419,629.937004076899,[178.27051    6.1278   202.55399   30.042767]
13,1339.7012634277344,539.4287395477295,371.4004428096232,[50.30668  18.544807 69.09585  36.31267 ]
14,1376.3285636901855,707.0280151367188,957.1778379376046,[ 79.536514 181.6896   113.12061  208.36642 ]
15,1465.3169555664062,664.9952926635742,392.1734998761676,[175.75002 143.75615 194.8839  162.23444]
16,1346.3958492279053,722.7157287597656,524.3793156329775,[ 55.507496 199.70442   77.2842   221.72704 ]
17,1378.9557418823242,683.7034530639648,799.5119180739857,[ 84.6489  158.70442 113.26258 184.70248]
18,1426.9152755737305,693.4858551025391,1085.266648892779,[130.26437 166.16647 163.56618 196.80524]
19,1428.7736587524414,725.9560394287109,283.16391537198797,[140.77463 206.12674 156.77269 221.78534]
20,1371.90230178833,524.1179485321045,634.2219218033424,[ 79.83643    0.       103.96817   24.235897]
21,1414.5695571899414,622.7018127441406,1101.4035680107772,[120.16655  92.72562 148.97256 128.67801]
22,1474.6106262207031,515.9411745071411,164.2424074980081,[185.86519    0.       203.35606    7.882349]
23,1284.0949158668518,702.9949417114258,121.82991452109127,[  0.       184.86642    8.189832 197.12346 ]
24,1331.645269393921,518.4779019355774,245.29104489671226,[43.357132  0.       59.933407 12.955804]
25,1507.63232421875,757.9994888305664,252.05680754128844,[220.20193 238.55357 235.06271 253.4454 ]
26,1380.285743713379,695.6384658813477,1608.9032786455937,[ 80.23528  164.56587  120.336205 202.71106 ]
27,1568.241774559021,734.6504058837891,286.74004367773887,[ 24.206846 214.75139   40.276703 230.54942 ]
28,1547.643383026123,745.5082626342773,597.9196793533629,[  0.       221.69868   23.286766 245.31784 ]
29,1643.2383613586426,629.8332786560059,469.06648189754924,[ 97.514244 106.86367  116.96248  128.80289 ]
30,1708.020881652832,685.7462768554688,470.4347448949702,[161.80074 163.27547 182.24103 184.21709]
31,1549.3415002822876,566.793966293335,394.77289777991973,[ 3.795498 45.469837 22.887503 64.118095]
32,1573.8256664276123,761.7321319580078,284.4589071905939,[ 27.817966 243.46426   47.833366 256.      ]
33,467.7486877441406,995.8386306762695,309.18752347305417,[203.12772 219.864   220.36966 235.81326]
34,516.8300609588623,979.9983062744141,142.6689192741178,[  0.       205.8066     9.660122 218.19002 ]
35,1454.298240661621,810.3226795196533,659.0689159499598,[161.82256   30.124527 186.77393   54.520832]
36,1450.7872314453125,886.7164688110352,300.84246506355703,[163.02664 110.11172 178.54782 127.32122]
37,1477.2556991577148,811.2508096694946,824.5595374372497,[185.00194   27.587744 209.50946   58.913876]
38,1361.194522857666,865.7405815124512,375.0658977786661,[ 72.46373   88.08257   89.925316 107.39859 ]
39,1474.689468383789,776.0632848739624,313.8540076010395,[186.02669   0.      203.35225  16.12657]
40,1528.6683502197266,897.858154296875,334.29777579847723,[241.3367  119.68678 256.      140.02953]
41,1562.0871667861938,820.3078937530518,371.0083568932678,[16.403471 43.699993 35.770863 60.915794]
42,1543.5806994438171,777.9824978709221,334.47093394524927,[ 0.          0.13466394 15.161399   19.830332  ]
43,1573.1033020019531,772.5924124717712,214.67048612309736,[27.06456   0.       47.142044  9.184825]
44,146.74309539794922,1239.9347915649414,442.6887277273927,[137.33081 205.26964 156.15538 226.59995]
45,197.06415557861328,1160.3573608398438,298.46251967782155,[189.76881 127.28554 204.3595  145.42918]
46,294.78271675109863,1091.6111526489258,575.4174000772182,[26.587578 56.7797   50.977856 78.442604]
47,330.7512321472168,1049.7226305007935,357.91823294640926,[65.253746 17.272425 84.24872  34.172836]
48,315.7015609741211,1072.4686107635498,512.7198506271816,[48.74547  37.779808 70.65765  59.157413]
49,1316.958706855774,1105.9038772583008,325.6352914600284,[28.94296  72.84408  44.974453 90.96368 ]
50,88.45952987670898,1480.1930770874023,509.37804725195747,[ 77.62982 189.4532   99.28924 210.93295]
51,104.9453239440918,1396.055477142334,480.5251709628501,[ 94.027176 106.03439  115.86347  126.07656 ]
52,92.65607452392578,1509.8213500976562,435.60766039649025,[ 82.45848 220.14131 102.85367 239.50139]
53,95.39702606201172,1527.3939743041992,441.894851756515,[ 83.76509 238.78795 107.02896 256.     ]
54,452.83192443847656,1530.102638244629,224.72841671202332,[188.54985 244.20528 205.114   256.     ]
55,2366.6949939727783,1449.6295623779297,502.8563663304085,[ 52.739918 158.10535   72.65007  181.15378 ]
56,2380.070358276367,1528.0298767089844,376.3422495787963,[ 65.462425 240.05975   86.67829  256.      ]
57,80.50558853149414,1579.6752796173096,442.0905861800711,[71.13812  32.974567 89.873055 54.37599 ]
58,70.34711647033691,1647.489055633545,432.2986347814731,[ 61.234173 100.74644   79.46006  122.231674]
59,597.2359199523926,1747.751220703125,618.1928987943102,[ 73.83453 199.26549  96.63731 224.23695]
60,672.3975524902344,1768.2235260009766,325.59413965791464,[152.53883 222.98537 168.25627 241.46169]
61,589.8681602478027,1784.3107223510742,383.03454331762623,[ 66.67499 240.62144  89.06133 256.     ]
62,1544.5229878425598,1570.0731496810913,170.4298279101331,[ 2.6392355 27.89879   14.40674   40.24751  ]
63,2381.7970428466797,1621.3139343261719,440.844008019194,[68.17198  74.92896  87.422104 95.698906]
64,2393.880325317383,1613.2664756774902,380.0550641992595,[81.27051  67.336655 98.49014  87.1963  ]
65,683.4866104125977,1976.0902252197266,481.06291459174827,[160.87398 173.76779 182.09924 194.41266]
66,694.3225555419922,1892.6741065979004,464.53973321663216,[172.8733   89.50137 191.7718  111.84684]
67,696.388801574707,1833.0969066619873,399.0042299691704,[175.1984    31.303112 193.57921   50.8907  ]
68,520.21062245965,2017.9865036010742,309.0600511292723,[  0.5171035 217.05649    15.904141  234.91652  ]
69,659.2050247192383,2041.3806381225586,248.36878557526506,[138.98343 242.76128 155.42662 256.     ]
70,626.0523719787598,2131.3763275146484,294.24580772558693,[106.12612  75.14629 121.97862  91.60636]
