,xc,yc,area,box_label
0,1096.1124820709229,175.8868637084961,1052.094386129931,[ 55.53034  160.98929   88.694626 190.78444 ]
1,1084.4350681304932,156.2236785888672,261.81431569100823,[ 52.76697  148.71036   68.103165 163.737   ]
2,1764.6306381225586,190.50428771972656,772.6944990712218,[216.17099 176.09851 241.09029 204.91006]
3,1712.2342681884766,186.65624237060547,127.49087772518396,[170.95082 181.64522 181.51772 191.66727]
4,1395.3812217712402,434.01920318603516,449.92195437441114,[105.2901  167.89894 125.47234 188.13947]
5,1701.3366394042969,385.35423278808594,2049.943688244559,[143.88957  106.503235 186.7837   152.20523 ]
6,1601.9433250427246,397.3721160888672,1385.1759705827571,[ 48.028053 123.0674    83.8586   159.67683 ]
7,1693.9819946289062,305.6906032562256,561.0859550500754,[145.3016    39.548164 170.66238   59.833042]
8,1807.7169351577759,401.4102478027344,947.5132955802837,[  2.1688023 129.04834    29.265068  161.77216  ]
9,1805.5935819149017,313.130952835083,400.551535487466,[ 4.5410075 47.148136  22.646156  67.11377  ]
10,963.8543701171875,717.685173034668,465.77185132494196,[185.87907 195.06921 205.82967 216.30113]
11,923.8601455688477,745.4336471557617,1845.34523800225,[133.86989 213.42093 177.8504  253.44637]
12,1084.424976348877,705.322509765625,3194.1939631400164,[ 32.03071  166.1856    88.819244 220.45943 ]
13,1148.4656791687012,710.765007019043,2324.999223647057,[102.14977 173.78937 146.78159 223.74065]
14,1040.8772926330566,709.3922424316406,1730.7927707629278,[  0.       172.99203   33.754585 221.79245 ]
15,1407.8990325927734,620.194766998291,385.87878253823146,[118.17445   99.25969  137.62361  117.129845]
16,1309.6551494598389,534.8639216423035,324.04300301067997,[21.804626  13.6626425 37.505672  32.0652   ]
17,1392.539852142334,700.0542221069336,512.494407845079,[101.22423 177.71065 123.85548 198.3978 ]
18,1310.5721988677979,723.0941696166992,322.54651818430284,[ 21.013638 203.57745   40.13076  218.61089 ]
19,1636.5676155090332,687.2995300292969,1256.3938431332354,[ 83.87883 157.52608 117.2564  193.07298]
20,1711.7695388793945,694.9936218261719,2242.5458887708373,[151.6918  160.68288 199.84727 205.30437]
21,1553.6220874786377,736.9724731445312,1815.9937688203063,[  0.       200.42026   35.244175 249.52469 ]
22,1611.0641746520996,520.2140474319458,324.901029993096,[66.24299   0.       83.88536  16.428095]
