,xc,yc,area,box_label
68,1250.209732055664,1708.2899475097656,355.9897721512243,[217.20465 163.4268  235.21481 181.15309]
69,1482.3824996948242,1633.0395965576172,282.800221108133,[194.2665   89.33393 210.4985  104.74526]
70,1638.5728340148926,1669.4007263183594,245.34809176018462,[ 95.582825 125.71155  109.56284  141.0899  ]
71,1631.0896377563477,1732.7042922973633,288.326917856466,[ 88.033104 187.6653   102.14617  205.74329 ]
72,1565.4444370269775,1543.9401626586914,372.00857895083027,[18.925438  0.       39.963436 15.880325]
73,1011.8623886108398,1930.6523056030273,281.9598148462828,[235.95123 130.77177 251.77354 146.53284]
74,1076.0687808990479,1875.393398284912,197.73683025399805,[45.559566 76.84065  58.577995 89.946144]
75,1255.163475036621,1866.2240238189697,424.39406567561673,[222.84421   62.693714 239.48274   85.75433 ]
76,1349.418649673462,1803.4837098121643,239.81770111938022,[62.278645  4.136277 76.558655 18.831142]
77,2463.7979583740234,2680.939929962158,154.59595793229528,[154.3588  114.93245 165.23712 126.94741]
