,xc,yc,area,box_label
33,1259.756446838379,1456.3742294311523,469.9950576305855,[225.98091 165.43942 245.53198 187.30904]
34,1253.514030456543,1502.7920150756836,565.7358817288186,[217.42386 212.05833 241.6042  233.5257 ]
35,1267.3664093017578,1492.6687545776367,565.2742285607383,[232.48656 200.75044 254.24626 224.58707]
36,1329.141881942749,1316.4137468338013,567.0942302245749,[39.16567  23.380846 59.118095 49.446648]
37,2228.486167907715,1338.490728378296,637.9886595969438,[168.30014   46.418064 192.6722    70.56339 ]
38,855.2272109985352,1624.1314888000488,579.7951944493689,[75.95893  76.31458  98.49549  99.948395]
39,1200.7111587524414,1668.0251655578613,489.0835187219782,[165.91455  121.701485 187.50777  142.34885 ]
40,1218.5893325805664,1591.8967609405518,485.54389859951334,[184.55559   44.873226 204.62308   66.920296]
41,1181.9596786499023,1762.1057434082031,241.29868841869757,[151.02383 218.49306 164.89552 233.71843]
42,1191.4291381835938,1724.5700759887695,664.6787978848442,[154.34378 176.83855 180.5145  200.3016 ]
43,1313.6161804199219,1596.2748985290527,480.2353193954332,[22.657707 50.297165 44.574654 70.25263 ]
44,1597.9397583007812,1768.6250534057617,619.3373436599504,[ 49.186424 221.44238   74.69309  243.80772 ]
45,2521.506301879883,1660.9866409301758,782.8453295840882,[203.25314 112.22092 231.75946 137.75237]
46,2541.395118713379,1657.960521697998,305.7958801208297,[229.281   113.58567 245.50923 130.33537]
47,908.635009765625,1854.171989440918,697.8150619282387,[127.40727   49.963867 153.86275   74.38011 ]
48,906.1294555664062,1900.997055053711,765.65190083161,[125.8248    94.548355 150.43411  123.445755]
49,886.9466247558594,2024.0532150268555,635.2340977205895,[107.54152 219.21368 130.35173 244.89275]
50,1161.4027976989746,1866.7036952972412,670.6636734888016,[125.68276  61.48312 149.12283  87.92427]
51,1183.583999633789,1837.858196258545,552.5262685434427,[148.97995   33.91845  170.18805   57.797943]
52,1143.7076148986816,2019.3014221191406,449.6403021735605,[110.032906 216.75343  129.38232  237.84941 ]
53,1168.8699035644531,1905.2775077819824,579.8886043990497,[134.10063  100.91313  155.63918  125.641884]
54,1165.69287109375,2032.3364562988281,456.7967645563185,[132.14449 229.47153 151.24126 251.20139]
55,1164.8244247436523,1946.4624099731445,367.29553200420924,[132.22076 144.87593 149.42809 164.04889]
56,1164.628402709961,1963.9043579101562,416.0317692607641,[130.69542 162.43521 150.56139 181.3735 ]
57,1315.8987083435059,1911.8861465454102,630.4764837375842,[ 24.579021 107.05084   47.218395 132.72145 ]
58,1318.8052806854248,1943.8483123779297,530.2759692163672,[ 29.139572 139.30751   48.47099  164.38911 ]
59,1525.6052169799805,1843.0837516784668,292.04658037342597,[237.8456    42.744164 253.36484   59.42334 ]
60,1330.7420444488525,2038.607292175293,450.34093384392327,[ 39.861416 237.21458   61.622673 256.      ]
61,1564.202304840088,1828.214810371399,436.6917830908642,[18.712433 25.786448 37.692177 46.643173]
62,1964.7253952026367,1961.4829711914062,312.66413017874584,[164.71347 160.79985 180.73732 178.16609]
63,2623.709794998169,1919.1513977050781,1319.6426582580898,[ 45.06174  110.421936  82.35785  143.88086 ]
64,742.5473251342773,2290.0722885131836,779.5670997186098,[217.53917 228.14458 243.55548 256.     ]
65,885.6048164367676,2090.0185537338257,555.6552609879145,[106.34034   30.71065  128.8693    53.326458]
66,830.8237838745117,2169.2422065734863,761.2318175708642,[ 49.35469  108.118706  76.29288  134.3657  ]
67,830.1239833831787,2201.035545349121,993.3162244085106,[ 47.318676 137.31052   76.92929  168.76057 ]
68,874.215217590332,2135.5974349975586,527.0404701051302,[ 95.415054  76.437416 117.01538   98.757454]
69,812.2751741409302,2224.796905517578,673.9366657257779,[ 31.917627 164.193     56.63272  189.40082 ]
70,875.6171073913574,2116.3753871917725,395.1977965173137,[ 98.274635  58.837315 116.95958   77.91346 ]
71,789.1755294799805,2229.474105834961,701.6177111654542,[  9.472122 167.60071   32.878937 195.3475  ]
72,873.0131416320801,2059.5678968429565,604.738890900524,[ 92.9853     0.       117.040985  23.135794]
73,1165.8245239257812,2067.589211463928,438.81780021067243,[131.87973    9.585945 151.76932   29.592478]
74,1154.0063362121582,2254.202796936035,556.5576496209251,[119.141045 194.46031  140.87163  217.94528 ]
75,1145.709400177002,2184.5989570617676,407.6717207322945,[112.83407  126.228096 130.58473  146.96982 ]
76,1148.8374404907227,2058.9707069396973,621.5594807235757,[111.79077    0.       137.88411   21.941414]
77,1169.4340286254883,2159.0314025878906,342.47667334391735,[137.10374  101.83532  153.76431  120.227486]
78,1163.5479583740234,2196.028045654297,254.384541163221,[132.7989  139.75502 146.29701 156.30107]
79,1394.8033561706543,2262.409194946289,632.601920212619,[102.909424 202.14888  126.69729  226.66951 ]
80,1334.5253505706787,2093.370693206787,588.4669813264336,[43.497044 33.109344 65.55366  57.632042]
81,1368.1162338256836,2162.5400733947754,472.0298780378653,[ 77.61986  104.308586  98.61261  124.77156 ]
82,1387.6225051879883,2223.0677795410156,350.62505952082574,[ 98.46927 166.48727 116.77574 183.64828]
83,1397.1491203308105,2206.6894912719727,361.9253736214014,[108.243996 149.56906  126.054245 167.80992 ]
84,1383.6610107421875,2173.614372253418,664.9595764526166,[ 91.00285 113.48039 116.31917 137.74835]
85,1886.2240753173828,2088.2623529434204,349.7427448630333,[ 84.77095   31.977606 103.6772    48.5471  ]
86,2618.7173652648926,2130.6795921325684,961.2150141059537,[44.64579  66.688324 72.78894  98.67086 ]
87,650.0945014953613,2400.057632446289,844.539563698112,[123.82572   82.261604 152.36328  109.85366 ]
88,634.0952758789062,2432.7268867492676,701.0541569374036,[109.87926 115.44399 134.3113  142.00978]
89,676.5157699584961,2358.1060314178467,753.4326175739407,[150.42743   41.694477 178.60411   66.517586]
90,605.0811729431152,2518.625129699707,509.61200072115753,[ 82.56828 203.5566  103.59406 225.69366]
91,692.7885665893555,2318.288864850998,427.7009608990338,[171.53691     3.8240352 190.04022    24.753695 ]
92,664.007942199707,2381.689895629883,652.7382568067405,[140.06274   65.077644 163.95314   90.30215 ]
93,725.856315612793,2312.65851688385,565.9534687731939,[198.90749    0.       228.80515   17.317034]
94,1080.7289123535156,2466.788589477539,284.63641953095794,[ 48.905975 154.73883   64.55185  170.83835 ]
95,1070.3103313446045,2500.363998413086,337.9495503301732,[ 37.422016 187.86479   55.198647 204.8632  ]
96,1424.1770553588867,2428.893154144287,239.04281999415252,[137.09712 117.50909 151.25699 132.27722]
97,1420.0270614624023,2506.7373580932617,420.78038840345107,[130.0667  193.18082 149.98743 212.2939 ]
98,1434.022201538086,2389.0022048950195,238.46170732565224,[146.8097   77.7725  161.23471  92.23191]
99,2530.7982177734375,2374.0584144592285,917.9239291003905,[212.06741   55.491516 241.52902   84.62531 ]
100,2585.4360065460205,2401.0328674316406,353.48469480662607,[ 16.24511   88.41388   34.626904 105.651855]
101,1046.6286506652832,2610.686267852783,204.2674960300501,[16.228132 43.785828 29.02917  57.586708]
102,1381.726219177246,2593.118752479553,385.35080787571496,[ 92.085526  24.118643 111.36691   42.118862]
103,1365.092918395996,2651.2985343933105,326.14837533037644,[ 76.89819  82.42077  93.28764 100.1763 ]
104,1369.334457397461,2665.788829803467,219.48375664884225,[ 81.893936  99.378586  96.77498  112.19907 ]
