,xc,yc,area,box_label
0,1234.0221252441406,697.2957763671875,576.165064625442,[199.0841  173.20258 220.96014 197.38898]
1,1189.1816482543945,718.4518051147461,659.5542903791647,[152.2992  194.63055 178.0641  218.27306]
2,1299.1325571537018,667.340690612793,637.1785166820628,[  7.0784707 143.15202    31.186644  167.52936  ]
3,1399.5055389404297,605.9130172729492,1753.5787695939653,[ 98.44003  74.0845  140.57104 113.74153]
4,1397.737533569336,682.4168319702148,726.0250207968056,[105.17662 157.01993 130.29845 183.81374]
5,1447.0870819091797,531.0122423171997,583.0475512766861,[155.569       7.3836937 178.60516    30.64079  ]
6,1345.8406448364258,622.3124389648438,400.594988607103,[ 56.080307 101.051674  75.60098  119.573204]
7,1433.3649063110352,663.3514251708984,327.16816162131727,[145.26411 142.3416  161.4657  160.36125]
8,1508.5802459716797,521.7869186401367,561.255511618685,[215.44022    0.       241.72028   19.573837]
9,998.0267791748047,930.5301284790039,654.7435780600645,[218.93192 148.91302 241.12164 176.14723]
10,989.0064239501953,956.3354644775391,574.6231809435412,[209.8312  176.53113 232.18164 200.1398 ]
11,1272.3284606933594,832.3882999420166,364.9975212744903,[240.65692  53.72157 256.       75.05503]
12,1156.4100494384766,1015.6465072631836,364.3273863871582,[122.622375 239.29301  142.19772  256.      ]
13,1494.1948013305664,837.1468925476074,366.44499993219506,[205.5358    59.644577 222.8538    78.64921 ]
14,1477.9565811157227,968.4320068359375,725.3617135169916,[184.66055 187.78761 211.25261 213.0764 ]
15,1440.517562866211,848.6258316040039,1338.7344641429372,[142.0333    63.496307 179.00183   97.755356]
16,1415.7600364685059,819.442813873291,1081.5970224969205,[121.786354  33.26068  149.73372   69.62495 ]
17,1352.1321601867676,919.2402038574219,792.2829547058791,[ 57.50518 138.64633  86.75914 163.83408]
18,1474.469482421875,808.7065277099609,717.5227106451057,[182.2266    27.129604 206.71237   54.28345 ]
19,1313.3432331085205,950.1036071777344,319.93262234400027,[ 24.742264 173.81519   41.944202 190.39203 ]
20,1427.8768615722656,879.7164154052734,1664.5260150600225,[126.12903   93.512054 169.6247   129.92078 ]
21,1393.8243408203125,817.8978805541992,479.34357721172273,[103.69746   39.12121  123.951225  60.674553]
22,1416.0911102294922,786.0075832605362,1166.0657466170378,[119.32623     1.6226418 152.85599    34.392525 ]
23,1524.9963073730469,843.2460193634033,647.8142416232731,[233.99261  61.66762 256.       88.82442]
24,1471.0918045043945,921.282356262207,362.46553469472565,[181.84044 144.48967 200.34317 162.07504]
25,1445.3491668701172,794.5780372619629,220.96563904895447,[158.78946   19.25315  171.90887   33.902924]
26,1666.48637008667,915.316032409668,524.5936391599244,[119.87432 136.01367 141.09842 158.6184 ]
27,1707.859962463379,933.0685729980469,688.6288486383855,[159.52109 152.15952 184.19884 177.97763]
28,1632.4185066223145,903.6718254089355,327.4873284777277,[ 87.800415 127.19277  105.0366   144.15088 ]
29,1572.0359258651733,857.4927406311035,318.64383032040496,[27.573084 81.10483  44.498768 97.88065 ]
30,761.6042022705078,1171.1294326782227,255.50205872626975,[243.2084  138.36647 256.      155.8924 ]
31,825.7767353057861,1112.132755279541,547.3218674403324,[46.572895 76.94168  68.980576 99.32383 ]
32,824.7802734375,1135.6339111328125,595.334534592228,[ 45.96293  98.98298  67.59762 124.28484]
33,842.9317932128906,1119.4151916503906,438.535329233855,[ 65.2168    85.182556  84.64679  105.64783 ]
34,879.9707717895508,1052.1123824119568,817.3760685097659,[ 97.64999    14.8247175 126.29156    41.400047 ]
35,1016.1845626831055,1139.7864379882812,292.88747614226304,[240.36913 107.4809  256.      124.09197]
36,1165.8686141967773,1234.9349365234375,729.0847393013537,[128.11636 198.646   155.62086 223.22388]
37,1171.7913665771484,1059.0672082901,336.1153387443046,[139.03177   26.492426 156.55096   43.64199 ]
38,1500.8383178710938,1118.0888557434082,771.8791066738777,[207.74966   80.388054 233.92697  107.78966 ]
39,1446.2645263671875,1252.5153884887695,225.75126976752654,[159.83824 220.86703 172.69081 236.16374]
40,1479.2523727416992,1056.3236026763916,240.7156279971241,[192.21484   24.839699 206.2899    39.807507]
41,1480.1860580444336,1116.7938079833984,426.717475653626,[190.57019   82.74806  209.80193  102.839554]
42,1527.9043502807617,1118.9416427612305,375.509855825454,[239.8087    84.520134 256.       105.36315 ]
43,1636.4483489990234,1189.0914306640625,338.8661055704579,[ 91.62219  156.50768  109.274506 173.67519 ]
44,1719.7329483032227,1122.5855178833008,297.1230693657417,[175.40935  90.6671  192.05655 106.50394]
45,1653.1383819580078,1226.2068634033203,291.39180528139696,[108.40522  194.81705  125.871544 209.59668 ]
46,1998.5795440673828,1156.7552642822266,435.18748146668077,[197.03569 122.42308 216.1234  143.08745]
47,504.4024963378906,1385.6498794555664,403.6561588877812,[240.805     93.687515 256.       117.61224 ]
48,1054.0220279693604,1288.845546722412,398.5811648933741,[19.8597    0.       40.184357 17.691093]
49,1121.3984375,1468.5972747802734,143.20921582076699,[ 92.05635  182.96893  102.740524 194.22562 ]
50,1874.8219757080078,1391.450023651123,136.8313651032513,[ 77.42948 106.1447   88.21447 116.75535]
51,1377.2163047790527,1661.422275543213,230.75798144267173,[ 89.746414 118.683846 104.686195 132.1607  ]
52,1450.8773574829102,1609.0887145996094,219.82519686198793,[163.61826  66.5059  178.13646  79.67153]
53,1353.8367233276367,1717.1544876098633,169.42359343869612,[ 68.54365 174.34302  79.1298  187.96596]
54,1990.1298141479492,1628.7399826049805,525.6214611872565,[186.71472  82.2115  209.5449  103.26846]
55,1239.5762023925781,1869.6570358276367,438.38815784454346,[204.58691  68.61797 226.56549  86.6961 ]
56,1613.7135429382324,1933.4359817504883,154.46560144575778,[ 72.43061  135.25833   82.996475 147.61363 ]
57,173.4078598022461,2205.8255615234375,197.6688104029745,[167.12498 151.03998 179.69073 164.61115]
