,xc,yc,area,box_label
0,3192.520362854004,202.3296661376953,273.1605862826109,[113.04157 194.2707  127.99915 210.38863]
1,1516.9797973632812,308.13554191589355,325.31281604478136,[227.4867    44.49711  246.4729    59.773975]
2,1560.5429134368896,456.0970153808594,1190.5976292754058,[  8.7895355 182.28394    40.29629   217.9101   ]
3,1812.6725678443909,487.9506607055664,303.3636539322324,[ 12.444404 223.76144   28.900732 240.13988 ]
4,1799.1578316688538,492.5705032348633,315.5941343403683,[  0.       226.76752   14.315663 246.37349 ]
5,2348.2249965667725,451.94964599609375,159.72510970407166,[ 38.433468 190.10281   50.016525 201.79648 ]
6,1248.6712493896484,585.7693405151367,640.2999008842744,[212.45404   61.682068 236.88846   85.85661 ]
7,1190.4337921142578,631.9938926696777,721.6186146705877,[153.7916  106.76676 179.07599 133.22102]
8,1180.743309020996,666.4409103393555,621.3469208346214,[144.52332 142.7289  168.9633  166.15292]
9,1211.902473449707,622.3867492675781,677.0502348130103,[176.03737  97.19802 199.76758 123.57548]
10,1245.3605880737305,745.4400253295898,737.5426847238559,[207.62195 220.99036 235.09923 245.8897 ]
11,1242.0035247802734,619.9658660888672,287.057981765829,[210.13698  99.88831 225.87007 116.04342]
12,1201.7652435302734,750.2578125,905.2726107984781,[162.44334 224.4537  193.08714 252.06192]
13,1263.1190338134766,707.6858520507812,1037.279868802987,[223.47977 180.11821 254.7583  211.2535 ]
14,1392.4010887145996,691.1576995849609,1004.0875553111546,[ 97.72993 163.11171 127.07225 195.20369]
15,1366.0741004943848,539.731466293335,483.5111373020627,[75.1091   17.688267 97.0391   37.774666]
16,1405.9803581237793,605.4955558776855,699.0729788028984,[112.9154    81.111755 139.04532  105.87936 ]
17,1322.1829099655151,664.1877136230469,879.1676723352866,[ 27.437475 138.27081   56.928345 166.10461 ]
18,1288.1998119354248,661.9981307983398,316.79204409132944,[  0.       141.39471   16.399624 158.60155 ]
19,1508.4678421020508,758.031494140625,618.6791759803891,[214.19307 236.06299 242.74261 256.     ]
20,1598.1817626953125,588.8458290100098,768.7555215348257,[49.65348  62.594162 74.710045 91.097496]
21,1621.3645973205566,545.0108509063721,960.6549549857446,[71.89768  16.315662 98.83151  49.70604 ]
22,1638.0155143737793,618.105785369873,744.3431716419873,[ 89.059654  92.776436 114.971375 119.435135]
23,1607.6605987548828,646.8300857543945,875.4667183624115,[ 56.786446 121.09407   86.53475  148.5661  ]
24,1631.6165390014648,644.8077850341797,638.9124119915068,[ 85.23795  118.624985 105.995125 146.99059 ]
25,1591.3117351531982,520.6535739898682,650.8136494866485,[38.036884  0.       72.586586 17.307148]
26,1811.8268728256226,526.6536455154419,193.94908208001652,[13.4464035  8.106558  26.207342  21.200733 ]
27,999.4524536132812,1018.261589050293,205.78988581337035,[223.70557 244.52318 239.19934 256.     ]
28,1160.328067779541,803.1880807876587,729.3176640463207,[122.886055  22.610384 149.77008   47.765778]
29,1086.6817607879639,875.026782989502,654.8016543031263,[ 51.35011  93.69098  74.01341 120.36259]
30,1131.3064651489258,828.7919864654541,995.1780450622318,[ 92.4566    45.083736 122.156334  76.50024 ]
31,1069.1625347137451,917.4525299072266,663.0202807037858,[ 31.484077 138.2619    58.840992 160.64316 ]
32,1070.7405490875244,938.6529769897461,877.2919315457693,[ 32.308502 156.4649    61.172596 184.84105 ]
33,1089.4607257843018,828.2037258148193,619.068469838574,[54.335888 47.39024  76.58556  73.01721 ]
34,1479.678237915039,807.7063608169556,1387.8688939167187,[182.24419   20.859522 217.11229   58.5532  ]
35,1433.1311798095703,833.4791069030762,669.8276099201757,[140.16782   53.541138 166.09454   77.417076]
36,1429.0628509521484,858.7519760131836,1067.8288053888828,[133.4948    74.63782  164.6309   106.866135]
37,1315.4950551986694,899.3166809082031,314.0999199397629,[ 27.287271 122.79889   43.70284  139.83447 ]
38,1518.2947692871094,813.0587902069092,465.2846189606935,[228.59433   34.155247 247.99521   55.962334]
39,1475.8083953857422,858.7420921325684,352.11123991408385,[187.2597    81.513855 204.35709   99.97033 ]
40,1593.3369102478027,849.6934432983398,1299.0190562249627,[ 40.9075    63.010567  73.76632  100.37632 ]
41,1576.2118873596191,904.6349067687988,893.4635616255691,[ 27.274258 120.51249   53.149517 152.75732 ]
42,2123.984931945801,833.5187664031982,727.4945270466851,[61.77526  53.654545 90.1946   77.38299 ]
43,861.1405639648438,1192.3056411743164,677.0186035926454,[ 81.20314 155.19714 105.07799 181.41414]
44,1072.9071502685547,1115.3132400512695,623.5471488389885,[ 37.224308  79.01764   60.589993 103.60884 ]
45,1228.337173461914,1164.2140274047852,370.15506694093347,[195.3163  130.99446 213.35805 149.4336 ]
46,1235.8008117675781,1059.110291481018,823.3179444348789,[196.529     22.55982  227.07262   47.660763]
47,1220.8488998413086,1265.0931930541992,800.7359725532588,[184.35568 226.18639 209.34212 256.     ]
48,1266.070930480957,1029.5438423156738,244.70238974306267,[232.44896    0.       251.6929    11.087685]
49,1425.9861907958984,1142.7756690979004,1199.6759395650588,[128.71626 102.39777 163.25612 135.15356]
50,1387.4975509643555,1124.526954650879,1225.3252456528135,[ 89.90141  84.09896 125.09369 116.95495]
51,1431.5806045532227,1063.9783697128296,1248.6819648506353,[133.84544   23.359217 169.31577   56.597523]
52,1388.95991897583,1172.0274276733398,1041.9330013467697,[ 93.69982 131.9994  124.22002 164.05545]
53,1384.6897010803223,1265.9251556396484,1077.7109528218862,[ 86.703896 227.85031  122.67551  256.      ]
54,1560.2630805969238,1105.9020767211914,988.1191304605454,[ 9.001667 66.729004 39.524494 97.07515 ]
55,1565.8874235153198,1140.0551528930664,673.2640443851415,[ 18.831053 101.99037   40.943794 130.11993 ]
56,601.1399574279785,1467.3913497924805,249.42688868253026,[ 81.72423 180.01378  96.55569 194.76892]
57,961.7698364257812,1501.5161056518555,914.2678531617858,[179.56422 206.47327 207.97545 236.55894]
58,977.3583908081055,1426.5507049560547,559.4522725222632,[197.28929 135.92317 221.42749 157.17824]
59,984.7163696289062,1346.8177757263184,732.5943682612851,[202.90613  54.51935 230.52661  79.1162 ]
60,836.2912464141846,1288.5410928726196,392.24921315375104,[57.944958  0.       78.637535 17.082186]
61,2209.227378845215,1490.3331298828125,792.4242534381337,[148.75171 195.56563 173.70305 225.10063]
62,2211.8966522216797,1291.8619194030762,642.9216680370737,[151.39459    0.       176.39871   23.723839]
63,2225.115394592285,1501.6354293823242,928.0328611156438,[162.85304 206.41922 191.37775 236.85164]
64,966.8087158203125,1716.6215057373047,954.3195134215057,[185.0085  164.43785 212.60893 196.80516]
65,1084.944278717041,1545.258849143982,581.7586566869431,[46.540916  0.       75.34764  18.517698]
66,1331.061487197876,1769.4972305297852,1245.6787747112685,[ 34.5501   215.69069   67.572876 251.30377 ]
67,343.085018157959,2005.967041015625,102.90760399540886,[ 82.64378 209.26047  91.52625 218.67361]
68,1362.5429573059082,1825.838044166565,1174.6710450321552,[66.1975  16.90499 98.88841 50.7711 ]
69,1460.9308395385742,1839.199182510376,479.2921252505039,[170.60583   36.630085 191.25584   57.76828 ]
70,1465.3345565795898,1919.7317924499512,277.0306871699868,[177.48276 119.93925 193.18636 135.52434]
71,2162.9286766052246,1810.1607689857483,1200.0929641874682,[ 98.745415    0.6772814 131.11194    35.644257 ]
72,1599.9925537109375,2102.681547164917,242.79135173762916,[56.46615  47.619278 71.51896  61.743816]
73,1637.602439880371,2067.2992672920227,609.6210680332733,[ 90.88922    6.207696 112.31566   32.39084 ]
74,1961.5012435913086,2207.349609375,1253.4360995851457,[152.86241 141.56604 186.14008 177.13318]
75,1974.7824783325195,2141.249443054199,530.7806673226878,[173.028    80.80923 192.53696 105.68966]
76,1108.3346672058105,2331.2243041992188,239.87502871314064,[77.350136 19.711945 91.3192   34.736664]
77,1549.6533343791962,2347.0804901123047,257.7786441696808,[ 6.4388843 35.22673   20.867785  50.93425  ]
78,1549.3910121917725,2504.051010131836,632.4675182957435,[  0.       189.16833   26.782024 210.93369 ]
