,xc,yc,area,box_label
31,1784.671371459961,602.1368370056152,336.40585380862467,[241.34274  79.89403 256.      100.37965]
32,1675.88525390625,637.2370376586914,410.96750008687377,[130.38928 115.45871 149.38123 135.01537]
33,1812.8223009109497,622.3279838562012,665.8862598539708,[  8.344927  98.00015   33.299675 122.655815]
34,1884.8557052612305,700.6775436401367,719.5030996999703,[ 79.9687   175.74095  105.742714 201.61414 ]
35,1813.7582111358643,749.1075592041016,544.079848153051,[ 10.972408 225.55525   32.544014 248.65987 ]
36,1803.4471139907837,760.5467147827148,380.0752203684824,[  0.       241.09343   22.894228 256.      ]
37,2750.362922668457,583.5149555206299,295.44761615543393,[182.05551  63.62862 198.67033  79.40129]
38,2881.099494934082,729.8004531860352,906.0033459360711,[ 51.097557 202.6818    79.10143  232.91911 ]
39,2955.8780555725098,745.19970703125,793.6694158078171,[125.40382 220.44913 154.3523  245.95029]
40,1167.7263946533203,942.0770416259766,646.6644548512995,[131.88237 161.48033 155.57042 186.67375]
41,1199.9794921875,935.967529296875,897.5408675475046,[161.55199 153.43587 190.407   182.49919]
42,1180.1903457641602,985.3556213378906,897.7029348365031,[142.40698 202.14323 169.97371 232.56801]
43,1227.5033721923828,901.3249626159668,590.3188896388747,[192.15166 121.37278 214.85509 145.27715]
44,1130.304702758789,946.1019821166992,630.6724631360266,[ 94.32711  165.96588  118.282295 190.23808 ]
45,1087.3950824737549,966.3273162841797,679.1621606600238,[ 51.006504 185.6536    75.78366  211.00104 ]
46,1250.0743255615234,884.2852249145508,545.849165296182,[214.23598 105.72521 237.91267 126.84524]
47,1271.8991165161133,955.3884582519531,344.3849602295086,[239.79823 177.8783  256.      196.89862]
48,1269.6563873291016,878.3771018981934,556.5387905386742,[235.31277   98.046074 256.       122.70813 ]
49,1149.4460830688477,934.0384674072266,664.7658774978481,[113.16298 153.5376  137.72919 178.53934]
50,1494.6650772094727,899.8863639831543,717.6076930678682,[202.54681  118.168724 226.78334  145.604   ]
51,1302.1375741958618,863.9764747619629,683.5441443946766,[  8.886965  84.04895   35.388184 107.904   ]
52,1348.8596782684326,900.1128044128418,389.60103899697424,[ 59.47437 122.75977  78.24499 141.46584]
53,1450.9620056152344,802.1138734817505,605.0517559272703,[159.88089   21.552702 182.04312   46.675045]
54,1429.9386138916016,808.8146209716797,620.2190443815198,[137.89551   28.95287  161.98172   52.676373]
55,1292.278860092163,884.9039268493652,655.2747762258805,[  0.      104.58442  24.55772 129.22343]
56,1381.8559608459473,808.9902982711792,552.6688137987367,[ 91.678185  28.5506   112.03374   53.429996]
57,1522.5458679199219,891.0989112854004,296.50289603252895,[233.96959 115.43194 251.12215 130.76588]
58,1521.439826965332,927.2540054321289,527.6195806108881,[231.45534 147.17305 251.42432 171.33496]
59,1426.8103332519531,972.6152877807617,612.033359086141,[135.57089 192.08159 158.04977 217.14899]
60,1419.8685607910156,789.5919780731201,869.8357898531249,[124.67952    8.231415 155.0576    34.95254 ]
61,1468.2794036865234,806.945315361023,363.07048517640214,[179.35243   29.816813 197.20638   48.07382 ]
62,1340.2430419921875,943.6936187744141,814.7750672437251,[ 44.969276 163.28017   75.51681  188.10707 ]
63,1356.7224311828613,934.3168258666992,422.3061544309603,[ 67.20381 156.2788   86.24105 176.35486]
64,1602.343915939331,902.1168518066406,1679.6997471941868,[ 48.203   112.0898   84.48483 156.1439 ]
65,1644.0449409484863,790.8450546264648,703.648031737539,[ 94.59927   10.730957 121.49061   34.959152]
66,1754.7498397827148,918.2764282226562,517.5038410327397,[208.4918  138.75044 229.00787 161.80241]
67,1565.8702626228333,962.4895401000977,1807.4921400316525,[  9.654984 173.17603   50.08554  215.80305 ]
68,1750.607063293457,829.1003494262695,665.0753361186944,[202.4852   48.42727 226.72893  73.77343]
69,1736.249397277832,963.0594100952148,704.4065180781763,[187.56111 182.20653 212.93768 207.9123 ]
70,1640.7634468078613,847.3395500183105,1273.042911175231,[ 86.81991   62.583603 122.706985  96.0955  ]
71,1655.8243408203125,817.4877834320068,555.9900895035826,[107.90741   38.79359  131.74127   60.181976]
72,1622.232105255127,824.2573413848877,323.5441843645822,[77.286896 48.19363  95.177315 64.32105 ]
73,1703.9392929077148,793.9833741188049,554.2927081137314,[156.85156   14.524762 179.02702   37.441986]
74,1556.7061066627502,863.8412132263184,331.5248607620306,[ 11.391938  87.89616   30.020275 103.78627 ]
75,1741.6953048706055,880.7591171264648,203.75854802434333,[199.2995   105.87207  212.09111  119.646164]
76,1558.0242700576782,927.7868728637695,310.42729425107245,[ 13.370796 151.80847   30.677744 167.76527 ]
77,1552.9316902160645,905.3767166137695,1432.6792750110617,[  0.       117.329666  33.86338  157.42377 ]
78,1545.5515441894531,877.824348449707,576.1205374440178,[  0.        95.99519   19.103088 123.6535  ]
79,1576.041021347046,907.805492401123,1894.0323928592552,[ 19.088902 118.232704  60.99314  161.37828 ]
80,1577.6873035430908,922.7710571289062,1436.3723792930832,[ 24.120739 135.39494   59.25387  174.14717 ]
81,1541.576431274414,927.7701187133789,189.21626469818875,[  0.       152.48528   11.152863 167.05496 ]
82,3038.8736572265625,790.9928894042969,753.8988667353988,[210.56863    8.774078 235.17868   37.2117  ]
83,873.5387840270996,1252.054931640625,472.9041619610507,[ 95.81349 216.99281 115.26408 239.11705]
84,1002.4352188110352,1080.6912803649902,645.8740525682224,[222.68027   44.015503 246.19017   69.36706 ]
85,963.1610412597656,1268.700096130371,292.36906679859385,[185.35246 238.10966 204.96962 251.29053]
86,1132.0545120239258,1176.055778503418,778.2176684495062,[ 93.567635 139.57413  122.54139  164.53743 ]
87,1083.321641921997,1132.3502616882324,408.0146759088675,[ 50.1505    98.30304   68.49278  118.397484]
88,1041.2933039665222,1051.7955894470215,526.9299953215523,[ 6.960307 16.135288 27.6263   39.45589 ]
89,1267.7121963500977,1212.1349258422852,829.7738387205172,[231.4244  172.41295 256.      203.8569 ]
90,1323.7919158935547,1176.8339538574219,428.2971847895533,[ 33.75042  143.17654   53.833412 162.49136 ]
91,1347.1166324615479,1257.7095794677734,599.0376458218088,[ 55.701405 221.64084   78.53186  245.77832 ]
92,1457.757797241211,1211.9999923706055,928.1310127261095,[163.17938 173.11159 192.33621 202.8884 ]
93,1345.618236541748,1103.624496459961,712.7495673915837,[52.282883 67.24536  78.95359  92.00363 ]
94,1411.0165405273438,1147.1994590759277,375.6502185971476,[121.7482  114.08549 140.28488 132.31343]
95,1388.7030715942383,1129.7806358337402,568.0329371154075,[ 97.26367  94.38655 120.14247 117.17472]
96,1347.753131866455,1147.246437072754,648.2948020185577,[ 55.84735 110.68207  79.65891 135.8108 ]
97,1517.8313674926758,1162.7773056030273,837.5116339728702,[224.11176 124.55272 251.55098 153.00189]
98,1407.3869094848633,1105.3183403015137,479.8312661162345,[116.941666  70.85853  137.83215   91.77815 ]
99,1519.0803146362305,1135.9868774414062,1010.1199949719012,[222.53735  97.66962 255.62328 126.30414]
100,1430.9044494628906,1273.802375793457,206.07171997940168,[143.71248 243.60475 158.09642 256.     ]
101,1607.6317138671875,1113.3093757629395,1278.9279129181523,[ 54.706406  71.46066   88.55702  107.15809 ]
102,1711.572135925293,1231.610466003418,845.2796850649174,[161.64062 193.46751 189.50365 221.75342]
103,1645.92724609375,1262.447250366211,428.8568588793278,[100.927605 227.66112  118.92689  249.23338 ]
104,1658.559268951416,1112.1044387817383,734.049012741656,[109.11712   75.44203  136.00142  100.766846]
105,1642.7013702392578,1035.5421772003174,660.5756001131376,[ 93.48758    0.       119.91516   23.084354]
106,1585.0769271850586,1044.4870381355286,528.8163735080161,[38.942524  8.555303 59.21133  32.418774]
107,1967.319351196289,1057.4745035171509,356.8036250639125,[166.47449   24.429056 184.16422   42.51995 ]
108,885.0554847717285,1320.9197416305542,1009.4972407943569,[102.41845   24.747103 131.69252   57.09238 ]
109,784.1710953712463,1374.7668571472168,462.57156742422376,[  6.2680426  84.15061    26.074148  105.3831   ]
110,786.2067346572876,1288.1408486366272,230.77283296909627,[10.931757  1.220479 25.481712 15.061218]
111,939.3883666992188,1320.4377822875977,1370.6885873228312,[153.04337   22.754066 189.73337   58.1215  ]
112,941.1184005737305,1299.2479286193848,769.5357742033666,[159.30797     6.3043137 186.92883    32.191544 ]
113,961.1404037475586,1290.4114065170288,506.9498473586573,[182.02527    0.       204.25554   20.822813]
114,953.123779296875,1402.4974212646484,239.88896563649178,[178.37009 114.7296  191.87747 130.26524]
115,1141.662395477295,1332.8741779327393,963.0581778519263,[102.55889  37.94402 132.7659   67.80434]
116,1412.337215423584,1473.865852355957,698.0102025110973,[120.44051 180.28932 144.23392 207.44238]
117,1325.5155982971191,1466.0302810668945,720.6446684352122,[ 32.59273  173.10832   58.438465 198.95224 ]
118,1428.762351989746,1438.5901641845703,645.8983137980103,[136.9483  145.97713 160.5764  171.2032 ]
119,1303.2445220947266,1337.4984130859375,552.5459320894442,[12.34927  45.87613  34.139774 69.1207  ]
120,1447.8528747558594,1302.9235734939575,599.9395437593921,[156.28981   10.990175 179.41594   34.85697 ]
121,1298.169994354248,1488.037094116211,288.2077105442295,[ 10.840624 199.33432   25.499365 216.73987 ]
122,1327.149221420288,1527.7775650024414,523.3757132230676,[ 32.648373 239.55513   61.65007  256.      ]
123,1685.424186706543,1345.8546409606934,732.5419532622909,[136.51268  52.69954 162.3357   79.00974]
124,1774.3488159179688,1458.1158065795898,1050.1753996261396,[223.23796 161.79778 253.45967 194.43384]
125,1670.0950813293457,1527.725357055664,395.177457818063,[123.336006 239.45071  144.85416  256.      ]
126,1844.6246795654297,1414.4400939941406,680.6800124468282,[ 39.505676 122.44505   65.74368  146.43513 ]
127,1804.3894309997559,1460.22998046875,738.479274433339,[  0.       166.40663   24.778862 194.05333 ]
128,1799.3428039550781,1344.3763484954834,503.75134236575104,[ 0.       48.818592 14.685608 79.934105]
129,965.9570159912109,1582.9476890563965,938.622860361822,[182.70467   32.551136 213.20937   61.344242]
130,969.0358428955078,1667.662498474121,999.9114540466107,[184.29892  117.660034 217.77277  145.66496 ]
131,1228.4178848266602,1710.5391998291016,824.6123808110133,[191.31502 159.88408 217.52075 189.19432]
132,1400.1270332336426,1653.8782806396484,856.5277361304034,[105.68406 104.04834 134.57    131.70822]
133,1400.04203414917,1699.8891677856445,655.0927423384273,[106.613884 152.63074  133.47018  175.1476  ]
134,1299.3116393089294,1604.034086227417,1159.8514389066986,[ 1.7018118 52.52273   36.921467  83.54544  ]
135,1308.9775819778442,1604.9318466186523,341.9639727053873,[21.09648  59.2314   36.858685 78.63229 ]
136,1888.359474182129,1605.2626609802246,576.2760508183856,[ 84.80886   57.807335 107.91009   80.71799 ]
137,1865.7970924377441,1680.8005599975586,881.4651128923288,[ 60.227142 129.63837   87.36704  159.96275 ]
138,1847.334794998169,1631.7849884033203,965.6964607886039,[ 39.7898   81.2383   70.87979 110.33168]
139,1882.9231643676758,1553.2392692565918,996.1925528186839,[ 75.56442     2.0351143 106.281906   32.443424 ]
140,2313.108012199402,1667.546787261963,410.9417599365843,[  0.       121.3541    18.216024 141.73947 ]
141,1229.8238525390625,1898.5658721923828,701.6209861151874,[193.37297  93.52199 218.27473 119.60976]
142,1049.490594625473,1833.290774345398,1211.775100425053,[ 6.6702914 26.1107    44.310898  56.470848 ]
143,1146.7976989746094,1904.129337310791,462.092051733518,[112.509995 101.92057  133.0854   122.338104]
144,1433.0185165405273,1866.700117111206,572.6104729340295,[141.80917   62.974613 164.22786   86.42562 ]
145,1426.4272689819336,1841.5772228240967,1073.4367362425546,[131.09976   33.121983 161.75478   66.03246 ]
146,1407.9633903503418,1862.5241832733154,650.3540927511931,[115.925804  58.056095 140.00098   82.99227 ]
147,1405.9681358337402,1830.1179208755493,373.76334121746186,[116.881035  28.871405 135.05524   47.364437]
148,1399.6703987121582,1804.800481915474,530.0601620675297,[109.20992     1.2102187 130.13087    24.390745 ]
149,1627.649055480957,2003.944351196289,671.0591499041766,[ 79.30768 199.37996 103.99043 224.50874]
150,2126.544334411621,1972.481300354004,438.68392284493893,[ 68.89318 170.1775   88.19549 190.7851 ]
151,2399.4069442749023,1855.430866241455,403.59637656994164,[ 85.5223    54.214684 105.29159   72.64705 ]
152,2394.2835540771484,1800.9238414764404,450.18859510170296,[ 78.840744   0.       101.726364  17.847683]
153,2411.837993621826,1798.9692463874817,290.31646387014916,[ 98.62093    0.       117.05505   13.938493]
154,2587.3954067230225,1963.1842956542969,261.478138804785,[ 19.533512 163.86674   35.2573   178.50185 ]
155,1426.8326873779297,2226.1178817749023,633.3426699857228,[134.47693 166.30156 159.18845 189.9342 ]
156,1445.5215606689453,2253.780029296875,873.4421472996473,[152.3188  190.34451 178.72432 221.21555]
157,1686.4368896484375,2085.750255584717,565.7296883994713,[139.5439   25.83627 161.32988  49.66424]
158,1713.0466384887695,2120.664331436157,613.5336735643796,[165.90817   59.985325 188.1851    85.34334 ]
159,1733.062156677246,2143.1768493652344,217.53681108076125,[189.90965  88.57013 204.21466 101.78357]
160,2419.83687210083,2334.2020196914673,619.541174698461,[104.47607   17.643438 127.19768   42.7606  ]
161,2404.880214691162,2349.5554733276367,830.4431543819373,[ 85.353806  33.10118  116.406624  58.009766]
162,1257.9142990112305,2610.758014678955,973.2745315918,[219.81133  34.59575 248.01727  66.92028]
163,1684.9428482055664,2631.81685256958,834.8651841880055,[134.75009   58.111465 163.1356    85.52224 ]
164,1620.3969802856445,2779.080986022949,850.5264349288773,[ 70.31973 204.99445  98.47423 233.16753]
165,1500.867530822754,3059.778076171875,809.7402797117829,[205.45523 231.55615 236.27983 256.     ]
